,title,unit,address,price,href
119,房东！月付书房驿都汇吾悦广场精装修带空调女生多可做饭包网物业,"3室2厅, 16㎡",驿都城龙泉驿-政务中心玉龙街,520,https://cd.zu.anjuke.com/fangyuan/1432835168508935?isauction=2&shangquan_id=33482&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPH9dnHE1PjDLP1E3P1DKTHDYn1c3n1NQPW9dnj9On1NKPjcknTDYnWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjnKPWTKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjDOnHb1nWndn1E1n1mknTDvTEDQTyn1nhmvPAwbsHFhmHNVPAcznBYOmvcOsHEduH0YrjFhPjubP9DQnWbknHbQrHnYnj9Orj0dPjNvTHDzrHTQrHDOn1Ekn1N1n10znHmKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPTDYmH6BPWcznidbrHDLsHw-rHEVmymkuidBP1P-nymzmvEYPHnKTHEKTEDkTHDknBkQnj9_n1nYrjcKnE78IyQ_TycknhDLPWDdnH91P1FWujD&lego_tid=4a8b6221-d917-4e94-af0e-b73e1f2cd453
120,房东！月付书房驿都汇吾悦广场精装修带空调女生多可做饭包网物业,"3室2厅, 16㎡",驿都城龙泉驿-政务中心玉龙街,520,https://cd.zu.anjuke.com/fangyuan/1432835168508935?isauction=2&shangquan_id=33482&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPH9dnHE1PjDLP1E3P1DKTHDYn1c3n1NQPW9dnj9On1NKPjcknTDYnWTkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPHmKnE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbknHbQrHnzn1N1Pjn1PWTkTHmKTHDKuHbYuA7bPvcVrycOPBYYuhnQsHb3PWEVuHTvrynLPyDdnHEOTHDzrHTQrHDOn1Ekrjb3P1NYPHmKnHcOnjDOnHb1PjT1PHn1P1cQP9DKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHDQnHRBn1bvsyDQmWDVPjb3uBdBP1ubsycLnvF-PhNYmvm1m9DKPTDKTHTKnHTzsjDkrak1n1E3n9DQTyOdUAkKPW0knANLPH9kn1DdmvPbPk&lego_tid=1115b396-a1b1-498f-b76d-b73be6e4cf3b
121,青羊万达 成都西站 个人精装主卧次卧带阳台 月付 免租,"4室1厅, 17㎡",紫御熙庭青羊-外光华西货站路355号,580,https://cd.zu.anjuke.com/fangyuan/1455598137891846?isauction=2&shangquan_id=8292&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWTQrHnzPHc3nHmOnHmKTHDYPHNdrH9Qn103rHD3PjmKrjnknTD3n1TkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPHmKn97AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbkPHNOPHTOnWndP19QPWnzTHmKTHDKPvcOuyF-nAcVPyR6niYYnWPBsH6-uhnVPHTknHcQuW7-mH9OTHDzrHTdPHbdnjbYn10krHNOn1mKnHcOnjNdrHNkrHnLPjD3nHnLPkDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHIhuhNQuWRhsHcvuH0VPAN3raYOP10YsyP6n1mkPvEOnjDQn9DKPTDKTHTKnHTzsjDknzk3nWbzTHDKUMR_UT76m1DLnWKWPAEYuyPBPHcY&lego_tid=7ffe1f5f-26e7-4e88-9774-ca3607d90112
122,大源地铁 应届免押押一付一无中介 拎包入住实图实价,"3室1厅, 16㎡",世豪广场天府豪庭高新区-大源荣华南路398号,800,https://cd.zu.anjuke.com/fangyuan/1584907147321347?isauction=2&shangquan_id=14772&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPjTYnWEznHbYP1NznH0KTHDdrjEOnj0QPj01nWD1Pj0KPW0knTDvP1TkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPHmKnk7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnW9OnH93nH03nHc3rjD3nH0vTHmKTHDKuHPbPyFbrjmVPHTYnaYYmywWsHbQm1NVnjRWmymYmvRBPAFbTHDzrjbQrj9QP19krjcvPW9dPjEKnHc3rHD3rjDLrjTQrH0dn1b3PEDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTyNvnvuhn1cksyDdmvcVPj9LmBY3myE3sH7bn1cYuADduWuBmkDKPTDKTHTKnHTzsjDQPj9LsjDYP10zTHDKUMR_UTDLPvw6ujbvPAP6PhcQuHD3&lego_tid=e63ff320-a5cb-487b-8ad8-1d324da5f6bc
123,嘉祥瑞庭南城 银泰城 天府四街 大源 逸都国际 长虹科技大厦,"3室1厅, 18㎡",嘉祥瑞庭南城高新区-南延线益州大道中段1918号,900,https://cd.zu.anjuke.com/fangyuan/1585886146093070?isauction=2&shangquan_id=11489&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWELP1bQPHmYnH9dPW9KTHDdrjN3rjmQPjmkrHnkP1TKnHTQnjTKnHTQnjTKnikQnTDQnjcKnHNOPWNdnWELnHNdP9DYTNujsRKjsN72izLMGO4hBstVlU8ml2lbOmBgl2AClpAdTHDKnkDKsHDKTHDzrHTYPH0QnjD1nHTvPjEznWEKP9DKnEDOuARbuhFWPBdWPhnvsHEYuWmVrj0zmidhnymzrycvnjuWPhEKnHcOnjEdP1DknWcOnWDQnHnvnTDQnWbkPjNLnHTznHbOrjcYn19YTEDKTEDKsEDKTy6YIZK1rBtfmvE8XMN8myOJIyV-shPfUitfuh78uL-dmy3f0jnfTEDznWn8nWEYsWDLri3QrHnKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWEKP1I-n17WrH9Vn1RhuBYYm1RWsHbkm1EVuH9kuhRWn16bmvEYTEDYTEDKnTDQnjc_nHDYrj0_nHDYrjbKnE78IyQ_TymdnWD1nhN3uW66rHbkPhn&lego_tid=77e31c98-35ff-4c5c-90c4-e80fec38dcd4
124,立减龥龒龒！世豪广场！复城国际！天府二街！世纪城！带空调,"3室1厅, 18㎡",世豪广场天府豪庭高新区-大源荣华南路398号,790,https://cd.zu.anjuke.com/fangyuan/1591270286401548?isauction=2&shangquan_id=14772&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KP1DznHmzPWTdPjbvPjNKTHDdrHDzP1TzrjmYnjDdPj9KnHTQnjTKnHTQnjTKnikQnTDQnjcKnHNOPWNdnWELnHNdP9DdTNujsRKjsN72izLMGO4hBstVlU8ml2lbOmBgl2AClpAdTHDKnkDKsHDKTHDzrHTvnHnYP1cLnHE3n19knHmKP9DKnEDOnhnknAmkmzYdnyDksHE3PWcVmW7BnaY1nWu6PHuWmyn1PhmKnHcOnjmQn1ELn10vP1mkrjnznTDQnWbkPWD1Pj01P1TYPWb1P1mkTEDKTEDKsEDKTy6YIZK1rBtfmvE8XMN8myOJIyV-shPfUitfuh78uL-dmy3f0jnfTEDznWn8nWEYsWDLri3QrHnKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWEKPW--mHcOuhEVnyPhPBYYPANOsHbOm1mVPvm3nywbuWK6mH7WTEDYTEDKnTDQnjc_nHDYrj0_nHELP1cKnE78IyQ_THPhuAmLPWm3uADYPWnYPHN&lego_tid=69ea29fd-1cf6-44e9-99c6-7f81ddf0aa1c
125,免租两个月|蜀都中心(二期)|世纪城,"3室1厅, 14㎡",蜀都中心(二期)高新区-世纪城吉庆四路340号,910,https://cd.zu.anjuke.com/fangyuan/1591311896502279?isauction=2&shangquan_id=14637&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPW9dnHDYnjcvP19LrjbKTHDdrHD1nHD3rHmdnjczP1bKnHTznjTKnHTznjTKnikQnTDQnjcKnHNOPWNdnWELnHNdP9DvTNujsRKjsN72izLMGO4hBstVlU8ml2lbOmBgl2AClpAdTHDKnkDKsHDKTHDzrHTYP1NOnHDkPjTznWNzrjcKP9DKnEDznH91PHIBuadhmhP-sHEYPvmVrHwWPiYYPAFBm1cLmyP-uhcKnHcOnjELPHbQnHnknjcdrH9YnTDQnWbkPj0drHDQnjbkPHNvrHcOTEDKTEDKsEDKTy6YIZK1rBtfmvE8XMN8myOJIyV-shPfUitfuh78uL-dmy3f0jnfTEDznWn8nWEYsWDLri3QrHnKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWEKPW7hPW6WuhEVuWnOnBYYnjTzsyD1uW0VPHNzuyRWPhu-nWnYTEDYTEDKnTDQnjc_nHDYrj0_nHEvn10KnE78IyQ_TymLrA7bmWw-P19vujmLujb&lego_tid=61f68cfd-f392-4002-a3f7-552eec6fe234
126,免租两个月|蜀都中心(一期)|世纪城,"3室1厅, 14㎡",蜀都中心(一期)高新区-世纪城天府二街138号,910,https://cd.zu.anjuke.com/fangyuan/1591311927402507?isauction=2&shangquan_id=14637&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPW0dPH9OPWbYPHN1rjcKTHDdrHD1nHDOnW0Ynjcdnj0KnHTznjTKnHTznjTKnikQnTDQnjcKnHNOPWNdnWELnHNdP9DLTNujsRKjsN72izLMGO4hBstVlU8ml2lbOmBgl2AClpAdTHDKnkDKsHDKTHDzrHTYP1NOnW0dPWNLrjnkPjTKP9DKnED1mWmQuHP-uiYLm1NvsHwhnjmVmWc1nidhryPWnWE3uW9YP1TKnHcOnjELPHbzP1mLrHTzrHcdnEDQnWbkPj0drHcLPWDQrHckn19LTEDKTEDKsEDKTy6YIZK1rBtfmvE8XMN8myOJIyV-shPfUitfuh78uL-dmy3f0jnfTEDznWn8nWEYsWDLri3QrHnKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWEKPWTQrHbzPyEVrynLuaYYmyFhsyckujbVnyRBrHD3nHbvmW6hTEDYTEDKnTDQnjc_nHDYrj0_nHEvn10KnE78IyQ_THmkuycdmWN3n1mvPv7-nWm&lego_tid=6019925d-9c7d-4abf-b0d9-1eb918196b8f
127,天府三街。带空调。世纪城地铁口齤龒龒，香月湖单间带飘窗,"3室2厅, 18㎡",香月湖高新区-世纪城益州大道699号,900,https://cd.zu.anjuke.com/fangyuan/1591489938268168?isauction=2&shangquan_id=14637&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWEzPW93PHTQnHbQP19KTHDdrHDYrjbOn19zPW9QPW9KPWDknTDvnHTkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPHmKrT7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbkPHc3njm3PjnOn1bvn1N1THmKTHDKuWKWPjD1P1TVnvNLPBYYmyu6sycYnhDVnHuBrHuWPAEQPHPhTHDzrHTdnW9kPWbdnWbOnjnQnjEKnHcOnjNzrjTvrHEvPWb3rjNYPTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHmOPjTLuAP6synzuyDVPjbOnzYOuhR6sH9On1IWnHNQn1c1P9DKPTDKTHTKnHTzsjDQPj9LsjDYPWnLTHDKUMR_UTD3rANOrH01uWNYnyDkPH-b&lego_tid=69407dca-c2ea-4993-9fea-8937c1513236
128,鑶号线大源地铁口世豪广场复城国际天合凯旋南城中海兰庭锦城南府,"3室1厅, 22㎡",华润凤凰城(二期)高新区-大源盛治街429号,700,https://cd.zu.anjuke.com/fangyuan/1589852576326660?isauction=2&shangquan_id=14772&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPjbYrj93Pjb1rjEznjmKTHDdrjb3PHcdP1m1nWmvPWTKPWTknTDvnjTkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPHmKrE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbkPWTOrH03njckP1EdnWDvTHmKTHDKrH66rAEzuWNVnWRbPBYYnWm1sycdm1NVuynYnymLnAczrHbQTHDzrHTvnjbOP1bQrHb1PjEvPjTKnHcOnjmkrHbLrHD1PWE1njT3nTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHP6nANdmHnYsHckmhDVPj-WnBd6mvEYsHF6P191n1ELPjbvn9DKPTDKTHTKnHTzsjDQPj9LsjDYP10zTHDKUMR_UT7bP1wBn1uWnvDdmWN1rj9O&lego_tid=3a0e5a34-20ba-49c2-acd4-2a7833474962
129,免租两个月|嘉祥瑞庭南城|南延线,"3室1厅, 14㎡",嘉祥瑞庭南城高新区-南延线益州大道中段1918号,742,https://cd.zu.anjuke.com/fangyuan/1591313512948749?isauction=2&shangquan_id=11489&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWcYn1NkPjmdPHNvPWmKTHDdrHD1nHndnHcOPj9LPjbKnHcvnjTKnHcvnjTKnikQnTDQnjcKnHNOPWNdnWELnHNdPkDQnT7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbkPj0vn1cOnjDdnWTQP1bzTHmKTHDKuhDQPANQPvNVmW7-PiYYPvm1sycOm1EVmWndujIhmvE1nyFBTHDzrHTYP1m1nWbQn1cvPjc1njEKnHcOnjELPWnzrHckrjDzP1E3rTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHwbujT1PW7hsyN3PyDVPjF6Pid6uyD3sH0OnvmvnjELuHELn9DKPTDKTHTKnHTzsjDQPj9LsjDQPj9OTHDKUMR_UTD1uyuBrHw-nvcvujF6Pvnk&lego_tid=4dd0361f-e85a-42a5-aea8-793f6047e472
130,一号线天祥广场通威国际绿地之窗 软件园 环球中心精装带飘窗,"3室2厅, 25㎡",蜀都中心(一期)高新区-世纪城天府二街138号,900,https://cd.zu.anjuke.com/fangyuan/1590402896258049?isauction=2&shangquan_id=14637&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWTQPjbdPHT1nWEYrjmKTHDdrHTYnjc3rHmzPH9kPjbKnHTznjTKnHTznjTKnikQnTDQnjcKnHNOPWNdnWELnHNdPkDQnE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbknWEYnjTQn1nvPWmYnjmYTHmKTHDKrynLP1N1uynVPj6hmiYYPH7-syDdPWbVPyPbnhN1uj-6myFWTHDzrHTzPjEknjc1nHnOn1m3rHmKnHcOnjcYPjTknWDvP1DYrjNYPTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTycQuWD1nHR6sHcOujTVPAF6uaY3rynzsymdnH6BPWNzuhwWu9DKPTDKTHTKnHTzsjDQPj9LsjDYPWnLTHDKUMR_UT76nhmQPHnQnAR-n1EOnju6&lego_tid=b1f1315a-29d0-4bad-89c2-f518b652fdcf
131,世纪城 天府三街 福年广场 软件园 军安卫士 单间合租无中介,"3室2厅, 20㎡",合能璞丽高新区-大源天府四街南华路788号,450,https://cd.zu.anjuke.com/fangyuan/1513396149297163?isauction=2&shangquan_id=14772&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWc3PWb3rjmzPjnkrjcKTHDdnHn1rHmQPjbzrH0QPWnKPjnknTDYn1TkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPH0KnHcKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnED1TEDVnEDKnHc3P1NLrjnvnH9QnHEdPWTknTDvTEDQTHTkuHRWmWm1sHE3nj0VPjNQPzY3PyuWsHF6PhNLn1n1nHcvPTDQnW9LPH03n1mQrHnLnW0zrjnzTHDzrj0dP191PWD3PH0drHn1PjNKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknztKTHcznz3zPjE8nH0OsWDOnkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPT7hnyNQm1bvmBY3nWcdsHE1nHEVmWbYPaYQuWFbPhcknhRWrH0KTHEKTEDkTHDknBkQnHE3PzkQPj0Ln9DQTyOdUAkKnvmYnAN3uH91PyczrjuhrT&lego_tid=f1e1c96b-8225-4314-b944-1f2d6b02ec97
132,免租两个月|融创Nano公馆|美年广场,"3室1厅, 14㎡","融创Nano公馆高新区-美年广场伏龙北巷,近益州大道",742,https://cd.zu.anjuke.com/fangyuan/1591313076428810?isauction=2&shangquan_id=14641&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWczPHDzP19Yrj93PjbKTHDdrHD1nHnkP1mYnW93nHTKrHcknTDOnWTkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPH0KnHnKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnED1TEDVnEDKnHcOnjELPWcQPWTvnWN3nW03PkDvTEDQTH76uA7-mW-bsHnYmhDVPjFbPid6PAndsynOnywhnAPhmWR6P9DQnWbkPj0vnWDvnjEQPWc1PHNzTHDzrHTYP1mznHNOP1EdnHEvrj9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknztKTHcznz3zPjE8nH0OsWDOnkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPTD1Pj0YPAmQmBdBn166sHwWnhEVryR6PBYQPycYuAmdmHTYnyEKTHEKTEDkTHDknBkQnHE3PzkQPjmYnEDQTyOdUAkKPHnLmyc3rHnvnHEznjn1nT&lego_tid=34744f1b-b38a-4c2d-9ea6-15b4df5a041d
133,无中介高新区天府五街保利锦江里精装套一随时看房真实房源,"2室1厅, 47㎡","保利锦江里高新区-美年广场德华路,近华府大道一段",3000,https://cd.zu.anjuke.com/fangyuan/1586535158259725?isauction=2&shangquan_id=14641&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPWmQnWczn1bOnjm3nW0KTHDdrjmdn1NQPH9zPHbLnWNKnHNQnjTKnHNQnjTKnikQnTDQnjcKnHNOPWNdnWELnHNdPkDQPT7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbkPWmkn1T3n1nOnHn3PHmkTHmKTHDKnvFWPywhrHbVPjnkraYYnH--sH6-uhDVPHn3PjNkPjPWmvPhTHDzrHTvPWT1nj9vnHDLPW91nWTKnHcOnjmvnjnkrjNYrj9dn10vnTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmYTynOPvFBPjFBsynYnjnVPAcOmiY3uhEQsym1nWw6nHc1PWIbnkDKPTDKTHTKnHTzsjDQPj9LsjDYPWEQTHDKUMR_UTD3PhuWnHmQujuWmvNvmhNQ&lego_tid=c97bb42b-c403-4b9a-8fd1-f324a12367d3
134,月付全女生实图实价一号线世纪城 天祥广场 蜀都中心 哥谭广场,"4室1厅, 20㎡",香月湖香悦城高新区-世纪城益州大道中段699号,1130,https://cd.zu.anjuke.com/fangyuan/1587057924513803?isauction=2&shangquan_id=14637&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KP1Ddnjc3PWb3njEdP1EKTHDdrj0kPH0OnWEdnHn3njnKP1DknTDLnHTkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPH0KnHNKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnED1TEDVnEDKnHcOnjEvP1TLPWTvPHbOnW0kPTDvTEDQTH91nAPBm1IbsHKhPHDVPAmvnad6PyR6symQujm1ujT3P1Fhu9DQnWbkPjmLnj0LnHE1rHc3rjnzTHDzrHTYPW0kP1mOPWndrjmkPjbKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknztKTHcznz3zPjE8nH0OsWDOnkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPT7bmhNLrHwbuBYOnjTvsHEOryDVryw-uBYLnjcvrj03PvmzrjcKTHEKTEDkTHDknBkQnHE3PzkQPjm1PkDQTyOdUAkKnyczPhn1uWbQPyEvnHF-Pk&lego_tid=dbe794df-9006-499a-9def-70268787f282
135,月付无中介华府大道地铁口长城馨苑中德英伦B区怡丰新城会龙小区,"3室2厅, 19㎡","中德英伦联邦(B区)高新区-南延线梓州大道5500号,会龙路365号",499,https://cd.zu.anjuke.com/fangyuan/1586978625756175?isauction=2&shangquan_id=11489&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPH0zrH9QnWNvnHbznWNKTHDdrjmOP19vnWNLPHmQP1NKPHDknTDdnHTkTHD_nHTKnHTzTHDdrHmdPHcYP1DdPH0KnHmKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnED1TEDVnEDKnHcOnjEvP1DYn10vnWTLnHNdn9DvTEDQTywbnWnLPWN1syDQPHTVPjELPiYOryDksHRWPW0knju6uHwhP9DQnWbkPjmLnHEdnjT1PH01nWE3THDzrHTYPW0QPjEOPjTvPH9vrj9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknztKTHcznz3zPjE8nH0OsWDOnkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPT76mWnduAD1mid-PH-bsHEYnW0VrAnzmBYdPyPhmyNQP1mLnAcKTHEKTEDkTHDknBkQnHE3PzkQnHE3rEDQTyOdUAkKPWTYPhFWPj9YuARBnWK-nk&lego_tid=ab35da3a-e59d-4427-8c2b-55cfae17670b
136,四河地铁口 城南晶座 精装修 可月付 无中介 可免押,"3室1厅, 18㎡",城南晶座高新区-南延线天府大道南段1167号,632,https://cd.zu.anjuke.com/fangyuan/1590673336344590?isauction=2&shangquan_id=11489&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadBmvEkrjEOridWPvNQsHEQmyDVmHEzPaY3mWndnH7hPHcLrj0KPHnYPH0On1DQnjbOnjDKTHDdrHTvP1n1n1m1PjEdrHTKnHcvnjTKnHcvnjTKnikQnTDQnjcKnHNOPWNdnWELnHNdPkDQPk7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHnKTiYQTEDQnWbkPjEQn1cOnWb1nHNznWNvTHmKTHDKujNdn1bzuhmVuARbuBYYnhELsH6bPj0VrjTOuymdmW9YPvF-THDzrHTYPjD1nWbYnjcznjEQPWTKnHcOnjEYnHnzrHc1PjEQrH0Qn9DKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLT1skDKnWc1sWcYPa3QP1b8nHb1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHcdnHDdn1b1syFhrjNVPjPWPaYOP1uhsynOmhnYnW0QPymLuEDKPTDKTHTKnHTzsjDQPj9LsjDQPj9OTHDKUMR_UT7hPWckPvPhrAN1nWwbPAFh&lego_tid=25115393-bf85-43c4-976f-c9bc42715f7e
